,Open Bid_x,Open Bid_y,Open Ask_y,Short Swap USDPLN,Long Swap USDPLN
2013-05-02,0.13,2.9,3.15,0.006029810298102982,-0.007423795476892823
2013-05-03,0.09,2.87,3.12,0.006410256410256411,-0.0077217125382263
2013-05-04,0.09,2.8,3.05,0.00624406457739791,-0.007543323139653414
2013-05-05,0.17,3.0,3.35,0.006329690346083789,-0.00754985754985755
2013-05-06,0.09,3.0,3.5,0.006718898385565053,-0.008690112130479101
2013-05-07,0.09,2.85,3.1,0.006362773029439697,-0.0076707441386340445
2013-05-08,0.09,2.88,3.13,0.006433998100664768,-0.007747196738022425
2013-05-09,0.09,2.9,3.15,0.006481481481481482,-0.007798165137614679
2013-05-10,0.13,2.81,3.06,0.0058265582655826565,-0.007202556538839727
2013-05-11,0.09,2.75,3.35,0.006125356125356126,-0.008307849133537205
2013-05-12,0.17,2.75,3.35,0.005760473588342441,-0.00754985754985755
2013-05-13,0.15,2.85,3.1,0.005777777777777778,-0.007125603864734299
2013-05-14,0.09,2.87,3.12,0.006410256410256411,-0.0077217125382263
2013-05-15,0.09,2.86,3.11,0.006386514719848054,-0.007696228338430171
2013-05-16,0.09,2.85,3.1,0.006362773029439697,-0.0076707441386340445
2013-05-17,0.09,2.88,3.13,0.006433998100664768,-0.007747196738022425
2013-05-18,0.09,2.9,3.15,0.006481481481481482,-0.007798165137614679
2013-05-19,0.15,2.75,3.35,0.005555555555555556,-0.007729468599033816
2013-05-20,0.15,2.8,3.3,0.005666666666666667,-0.007608695652173913
2013-05-21,0.09,2.88,3.13,0.006433998100664768,-0.007747196738022425
2013-05-22,0.09,2.9,3.15,0.006481481481481482,-0.007798165137614679
2013-05-23,0.09,2.95,3.2,0.0066001899335232685,-0.007925586136595312
2013-05-24,0.09,2.9,3.15,0.006481481481481482,-0.007798165137614679
2013-05-25,0.26,2.75,3.35,0.005173876166242579,-0.006812169312169311
2013-05-26,0.15,2.75,3.35,0.005555555555555556,-0.007729468599033816
2013-05-27,0.15,2.9,3.15,0.005888888888888889,-0.007246376811594204
2013-05-28,0.09,2.9,3.15,0.006481481481481482,-0.007798165137614679
2013-05-29,0.09,2.87,3.12,0.006410256410256411,-0.0077217125382263
2013-05-30,0.09,2.85,3.1,0.006362773029439697,-0.0076707441386340445
2013-05-31,0.09,2.8,3.05,0.00624406457739791,-0.007543323139653414
2013-06-01,0.09,2.75,3.35,0.006125356125356126,-0.008307849133537205
2013-06-02,0.17,2.75,3.35,0.005760473588342441,-0.00754985754985755
2013-06-03,0.12,2.8,3.3,0.005533683289588801,-0.007886904761904762
2013-06-04,0.09,2.8,3.05,0.00624406457739791,-0.007543323139653414
2013-06-05,0.09,2.75,3.0,0.006125356125356126,-0.007415902140672782
2013-06-06,0.09,2.75,3.0,0.006125356125356126,-0.007415902140672782
2013-06-07,0.09,2.72,2.97,0.006054131054131055,-0.007339449541284403
2013-06-08,0.09,2.5,3.05,0.005531813865147199,-0.007543323139653414
2013-06-09,0.17,2.5,3.05,0.005191256830601092,-0.006837606837606838
2013-06-10,0.09,2.75,3.0,0.006125356125356126,-0.007415902140672782
2013-06-11,0.09,2.77,3.02,0.00617283950617284,-0.007466870540265034
2013-06-12,0.09,2.75,3.0,0.006125356125356126,-0.007415902140672782
2013-06-13,0.09,2.77,3.02,0.00617283950617284,-0.007466870540265034
2013-06-14,0.09,2.68,2.93,0.005959164292497627,-0.007237512742099898
2013-06-15,0.09,2.58,2.83,0.005721747388414055,-0.006982670744138634
2013-06-16,0.17,2.5,3.05,0.005191256830601092,-0.006837606837606838
2013-06-17,0.07,2.58,2.83,0.00505249343832021,-0.0071651090342679125
2013-06-18,0.09,2.6,2.85,0.0057692307692307696,-0.007033639143730887
2013-06-19,0.09,2.58,2.83,0.005721747388414055,-0.006982670744138634
2013-06-20,0.09,2.55,2.8,0.005650522317188983,-0.006906218144750254
2013-06-21,0.09,2.57,2.82,0.005698005698005699,-0.006957186544342506
2013-06-22,0.09,2.5,3.05,0.005531813865147199,-0.007543323139653414
2013-06-23,0.17,2.5,3.05,0.005191256830601092,-0.006837606837606838
2013-06-24,0.07,2.5,3.05,0.004877515310586176,-0.007736240913811006
2013-06-25,0.09,2.45,2.7,0.005413105413105413,-0.006651376146788991
2013-06-26,0.09,2.5,2.75,0.005531813865147199,-0.006778797145769622
2013-06-27,0.09,2.45,2.7,0.005413105413105413,-0.006651376146788991
2013-06-28,0.09,2.33,2.58,0.005128205128205128,-0.006345565749235473
2013-06-29,0.09,2.3,3.05,0.005056980056980058,-0.007543323139653414
2013-06-30,0.17,2.3,3.05,0.004735883424408015,-0.006837606837606838
2013-07-01,0.09,2.4,2.9,0.005294396961063628,-0.007161060142711518
2013-07-02,0.09,2.2,2.45,0.004819563152896488,-0.00601427115188583
2013-07-03,0.09,2.18,2.43,0.004772079772079773,-0.005963302752293578
2013-07-04,0.09,2.3,2.55,0.005056980056980058,-0.006269113149847095
2013-07-05,0.09,2.35,2.85,0.005175688509021842,-0.007033639143730887
2013-07-06,0.09,2.2,2.9,0.004819563152896488,-0.007161060142711518
2013-07-07,0.17,2.2,2.9,0.004508196721311476,-0.006481481481481482
2013-07-08,0.09,2.25,2.5,0.004938271604938272,-0.006141692150866462
2013-07-09,0.09,2.22,2.47,0.004867046533713202,-0.006065239551478083
2013-07-10,0.09,2.38,2.58,0.005246913580246914,-0.006345565749235473
2013-07-11,0.09,2.2,2.45,0.004819563152896488,-0.00601427115188583
2013-07-12,0.09,2.25,2.5,0.004938271604938272,-0.006141692150866462
2013-07-13,0.17,2.25,2.5,0.004220499569336779,-0.005531813865147199
2013-07-14,0.17,2.2,2.9,0.004112833763996555,-0.006481481481481482
2013-07-15,0.17,2.25,2.5,0.004220499569336779,-0.005531813865147199
2013-07-16,0.12,2.4,2.65,0.004963570127504553,-0.006274801587301587
2013-07-17,0.19,2.37,2.62,0.00436810856658185,-0.005672268907563026
2013-07-18,0.02,2.35,2.6,0.005175688509021842,-0.0070261437908496725
2013-07-19,0.12,2.3,2.55,0.004735883424408015,-0.006026785714285713
2013-07-20,0.17,2.2,2.9,0.004112833763996555,-0.006481481481481482
2013-07-21,0.17,2.42,2.62,0.005009107468123861,-0.005816714150047484
2013-07-22,0.12,2.31,2.56,0.004758652094717668,-0.006051587301587301
2013-07-23,0.13,2.36,2.56,0.0048724954462659375,-0.00597345132743363
2013-07-24,0.18,2.38,2.58,0.004444444444444444,-0.005649717514124295
2013-07-25,0.15,2.3,2.5,0.004555555555555555,-0.0056763285024154595
2013-07-26,0.15,2.25,2.45,0.0044444444444444444,-0.005555555555555557
2013-07-27,0.15,2.4,2.6,0.0047777777777777775,-0.005917874396135266
2013-07-28,0.15,2.4,2.6,0.0047777777777777775,-0.005917874396135266
2013-07-29,0.15,2.24,2.44,0.004422222222222222,-0.005531400966183575
2013-07-30,0.15,2.25,2.45,0.0044444444444444444,-0.005555555555555557
2013-07-31,0.15,2.26,2.46,0.004466666666666666,-0.005579710144927538
2013-08-01,0.18,2.31,2.51,0.004294871794871795,-0.005484934086629002
2013-08-02,0.13,2.3,2.5,0.004674796747967479,-0.0058259587020648975
2013-08-03,0.15,2.2,2.9,0.004333333333333333,-0.006642512077294687
2013-08-04,0.15,2.2,2.9,0.004333333333333333,-0.006642512077294687
2013-08-05,0.12,2.25,2.75,0.0044444444444444444,-0.00652281746031746
2013-08-06,0.17,2.26,2.46,0.004242032730404822,-0.00543684710351377
2013-08-07,0.17,2.3,2.5,0.004328165374677001,-0.005531813865147199
2013-08-08,0.12,2.25,2.5,0.004622040072859745,-0.005902777777777777
2013-08-09,0.15,2.25,2.5,0.0044444444444444444,-0.0056763285024154595
2013-08-10,0.15,2.21,2.46,0.004355555555555556,-0.005579710144927538
2013-08-11,0.15,2.1,2.75,0.004111111111111111,-0.0062801932367149765
2013-08-12,0.15,2.2,2.7,0.004333333333333333,-0.006159420289855074
2013-08-13,0.15,2.12,2.37,0.0041555555555555556,-0.005362318840579711
2013-08-14,0.15,2.1,2.35,0.004111111111111111,-0.00531400966183575
2013-08-15,0.15,2.1,2.35,0.004111111111111111,-0.00531400966183575
2013-08-16,0.14,2.15,2.4,0.004278673835125447,-0.005506822612085769
2013-08-17,0.19,2.15,2.4,0.0039016115351993208,-0.005158730158730159
2013-08-18,0.19,2.39,2.59,0.004410517387616624,-0.0056022408963585435
2013-08-19,0.15,2.15,2.4,0.004222222222222223,-0.005434782608695653
2013-08-20,0.15,2.15,2.4,0.004222222222222223,-0.005434782608695653
2013-08-21,0.15,2.15,2.4,0.004222222222222223,-0.005434782608695653
2013-08-22,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-08-23,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-08-24,0.15,2.22,2.47,0.004377777777777778,-0.005603864734299518
2013-08-25,0.15,2.39,2.59,0.004755555555555556,-0.005893719806763286
2013-08-26,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-08-27,0.15,2.23,2.48,0.0044,-0.005628019323671498
2013-08-28,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-08-29,0.06,2.25,2.5,0.0044444444444444444,-0.006394129979035639
2013-08-30,0.05,2.22,2.47,0.004435483870967743,-0.006402116402116403
2013-08-31,0.15,2.22,2.47,0.004377777777777778,-0.005603864734299518
2013-09-01,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-09-02,0.11,2.22,2.47,0.004614325068870524,-0.005905905905905906
2013-09-03,0.25,2.22,2.47,0.0038477366255144038,-0.004933333333333334
2013-09-04,0.05,2.2,2.45,0.004508196721311476,-0.006349206349206349
2013-09-05,0.18,2.2,2.45,0.00405982905982906,-0.0053436911487758955
2013-09-06,0.18,2.2,2.45,0.00405982905982906,-0.0053436911487758955
2013-09-07,0.1,2.2,2.75,0.00462962962962963,-0.006691919191919191
2013-09-08,0.17,2.2,2.75,0.004508196721311476,-0.006125356125356126
2013-09-09,0.17,2.15,2.65,0.0043943533697632054,-0.005887939221272555
2013-09-10,0.12,2.35,2.6,0.005175688509021842,-0.00615079365079365
2013-09-11,0.15,2.27,2.52,0.0044888888888888895,-0.005724637681159421
2013-09-12,0.15,2.15,2.65,0.004222222222222223,-0.00603864734299517
2013-09-13,0.06,2.2,2.7,0.00444896115627823,-0.006918238993710691
2013-09-14,0.1,2.22,2.47,0.004675925925925926,-0.005984848484848484
2013-09-15,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-09-16,0.15,2.2,2.7,0.004333333333333333,-0.006159420289855074
2013-09-17,0.15,2.3,2.55,0.004555555555555555,-0.005797101449275362
2013-09-18,0.15,2.3,2.55,0.004555555555555555,-0.005797101449275362
2013-09-19,0.06,2.2,2.75,0.004508196721311476,-0.007049266247379455
2013-09-20,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-09-21,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-09-22,0.15,2.37,2.57,0.004711111111111111,-0.005845410628019325
2013-09-23,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-09-24,0.15,2.2,2.7,0.004333333333333333,-0.006159420289855074
2013-09-25,0.15,2.15,2.4,0.004222222222222223,-0.005434782608695653
2013-09-26,0.21,2.2,2.7,0.00400763358778626,-0.005716253443526171
2013-09-27,0.15,2.13,2.38,0.0044675925925925924,-0.0053864734299516916
2013-09-28,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-09-29,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-09-30,0.15,2.12,2.37,0.0041555555555555556,-0.005362318840579711
2013-10-01,0.21,2.12,2.37,0.0038379983036471586,-0.004958677685950414
2013-10-02,0.15,2.2,2.45,0.004333333333333333,-0.005555555555555557
2013-10-03,0.04,2.41,2.6,0.005115740740740741,-0.006837606837606838
2013-10-04,0.15,2.25,2.5,0.0044444444444444444,-0.0056763285024154595
2013-10-05,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-10-06,0.15,2.2,2.75,0.00462962962962963,-0.0062801932367149765
2013-10-07,0.1,2.28,2.53,0.004814814814814815,-0.006136363636363635
2013-10-08,0.15,2.45,2.7,0.00488888888888889,-0.006159420289855074
2013-10-09,0.15,2.45,2.7,0.00488888888888889,-0.006159420289855074
2013-10-10,0.23,2.4,2.65,0.004323308270676691,-0.005465221318879855
2013-10-11,0.15,2.35,2.6,0.004666666666666667,-0.005917874396135266
2013-10-12,0.15,2.39,2.59,0.004755555555555556,-0.005893719806763286
2013-10-13,0.15,2.35,2.55,0.004666666666666667,-0.005797101449275362
2013-10-14,0.15,2.35,2.6,0.004666666666666667,-0.005917874396135266
2013-10-15,0.15,2.4,2.65,0.0047777777777777775,-0.00603864734299517
2013-10-16,0.15,2.4,2.65,0.0047777777777777775,-0.00603864734299517
2013-10-17,0.15,2.45,2.7,0.00488888888888889,-0.006159420289855074
2013-10-18,0.25,2.36,2.61,0.004401709401709401,-0.005244444444444444
2013-10-19,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-10-20,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-10-21,0.15,2.35,2.6,0.004666666666666667,-0.005917874396135266
2013-10-22,0.15,2.36,2.61,0.004688888888888888,-0.005942028985507246
2013-10-23,0.15,2.32,2.57,0.004599999999999999,-0.005845410628019325
2013-10-24,0.15,2.3,2.55,0.004555555555555555,-0.005797101449275362
2013-10-25,0.15,2.3,2.55,0.004555555555555555,-0.005797101449275362
2013-10-26,0.15,2.33,2.9,0.004622222222222223,-0.006642512077294687
2013-10-27,0.15,2.2,2.75,0.004333333333333333,-0.0062801932367149765
2013-10-28,0.12,2.35,2.6,0.004666666666666667,-0.00615079365079365
2013-10-29,0.12,2.4,2.65,0.0047777777777777775,-0.006274801587301587
2013-10-30,0.12,2.4,2.65,0.0047777777777777775,-0.006274801587301587
2013-10-31,0.12,2.4,2.65,0.0047777777777777775,-0.006274801587301587
2013-11-01,0.12,2.4,2.65,0.0047777777777777775,-0.006274801587301587
2013-11-02,0.12,2.37,2.62,0.004711111111111111,-0.006200396825396824
2013-11-03,0.12,2.37,2.62,0.004711111111111111,-0.006200396825396824
2013-11-04,0.12,2.37,2.62,0.004711111111111111,-0.006200396825396824
2013-11-05,0.12,2.46,2.71,0.004911111111111111,-0.00642361111111111
2013-11-06,0.12,2.4,2.65,0.0047777777777777775,-0.006274801587301587
2013-11-07,0.25,2.29,2.54,0.003991769547325103,-0.0050888888888888885
2013-11-08,0.12,2.3,2.55,0.004555555555555555,-0.006026785714285713
2013-11-09,0.12,2.31,2.86,0.004577777777777778,-0.00679563492063492
2013-11-10,0.12,2.31,2.86,0.004577777777777778,-0.00679563492063492
2013-11-11,0.12,2.3,2.55,0.004555555555555555,-0.006026785714285713
2013-11-12,0.12,2.35,2.6,0.004666666666666667,-0.00615079365079365
2013-11-13,0.12,2.38,2.63,0.0047333333333333324,-0.006225198412698412
2013-11-14,0.12,2.41,2.66,0.0048000000000000004,-0.006299603174603175
2013-11-15,0.12,2.45,2.7,0.00488888888888889,-0.006398809523809524
2013-11-16,0.12,2.45,2.7,0.00488888888888889,-0.006398809523809524
2013-11-17,0.12,2.35,2.55,0.004666666666666667,-0.006026785714285713
2013-11-18,0.12,2.45,2.7,0.00488888888888889,-0.006398809523809524
2013-11-19,0.12,2.52,2.77,0.005044444444444444,-0.006572420634920634
2013-11-20,0.1,2.48,2.73,0.005277777777777778,-0.006641414141414141
2013-11-21,0.12,2.45,2.7,0.00488888888888889,-0.006398809523809524
2013-11-22,0.12,2.32,2.57,0.004599999999999999,-0.006076388888888887
2013-11-23,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2013-11-24,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2013-11-25,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2013-11-26,0.1,2.32,2.57,0.004907407407407407,-0.006237373737373737
2013-11-27,0.12,2.35,2.6,0.004849726775956284,-0.00615079365079365
2013-11-28,0.1,2.28,2.53,0.00451111111111111,-0.006136363636363635
2013-11-29,0.15,2.35,2.6,0.004666666666666667,-0.005917874396135266
2013-11-30,0.15,2.3,2.83,0.004555555555555555,-0.006473429951690822
2013-12-01,0.1,2.3,2.83,0.004555555555555555,-0.006893939393939393
2013-12-02,0.17,2.32,2.57,0.0047814207650273225,-0.005698005698005699
2013-12-03,0.06,2.31,2.56,0.0048209366391184574,-0.006551362683438154
2013-12-04,0.1,2.34,2.59,0.004953703703703703,-0.006287878787878787
2013-12-05,0.24,2.37,2.62,0.004208126036484245,-0.005331541218637993
2013-12-06,0.1,2.4,2.65,0.005092592592592593,-0.006439393939393938
2013-12-07,0.24,2.38,2.58,0.004228855721393035,-0.005241935483870968
2013-12-08,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2013-12-09,0.1,2.39,2.64,0.004755555555555556,-0.006414141414141414
2013-12-10,0.23,2.4,2.65,0.004323308270676691,-0.005465221318879855
2013-12-11,0.1,2.43,2.68,0.005162037037037037,-0.006515151515151515
2013-12-12,0.2,2.43,2.68,0.004844444444444445,-0.005740740740740742
2013-12-13,0.2,2.45,2.7,0.00488888888888889,-0.005787037037037038
2013-12-14,0.15,2.31,2.87,0.004577777777777778,-0.006570048309178745
2013-12-15,0.17,2.35,2.55,0.004849726775956284,-0.005650522317188983
2013-12-16,0.2,2.2,2.7,0.004333333333333333,-0.005787037037037038
2013-12-17,0.05,2.15,2.65,0.00457516339869281,-0.006878306878306878
2013-12-18,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2013-12-19,0.2,2.45,2.7,0.00488888888888889,-0.005787037037037038
2013-12-20,0.1,2.48,2.73,0.005277777777777778,-0.006641414141414141
2013-12-21,0.11,2.19,2.76,0.004545454545454545,-0.0066316316316316305
2013-12-22,0.17,2.19,2.76,0.004485428051001821,-0.006149097815764483
2013-12-23,0.17,2.48,2.73,0.005145719489981785,-0.006077872744539412
2013-12-24,0.2,2.41,2.6,0.0048000000000000004,-0.005555555555555556
2013-12-25,0.17,2.38,2.58,0.004918032786885246,-0.005721747388414055
2013-12-26,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2013-12-27,0.2,2.1,2.35,0.004111111111111111,-0.004976851851851853
2013-12-28,0.12,2.4,2.6,0.004377104377104377,-0.00615079365079365
2013-12-29,0.17,2.4,2.6,0.004963570127504553,-0.0057692307692307696
2013-12-30,0.17,2.41,2.6,0.004986338797814209,-0.0057692307692307696
2013-12-31,0.1,2.42,2.72,0.005138888888888889,-0.006616161616161616
2014-01-01,0.12,2.37,2.57,0.004313973063973064,-0.006076388888888887
2014-01-02,0.06,2.37,2.57,0.005292145593869733,-0.006577568134171907
2014-01-03,0.1,2.37,2.57,0.004423076923076924,-0.006237373737373737
2014-01-04,0.18,2.38,2.58,0.004557291666666667,-0.005649717514124295
2014-01-05,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2014-01-06,0.17,2.26,2.51,0.0046448087431693996,-0.005555555555555556
2014-01-07,0.04,2.24,2.49,0.004785247432306256,-0.006543803418803419
2014-01-08,0.17,2.25,2.5,0.004622040072859745,-0.005531813865147199
2014-01-09,0.18,2.3,2.55,0.004383680555555556,-0.00557909604519774
2014-01-10,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2014-01-11,0.13,2.34,2.87,0.004197994987468671,-0.006735496558505408
2014-01-12,0.08,2.34,2.87,0.005084745762711864,-0.007175925925925925
2014-01-13,0.08,2.34,2.59,0.005084745762711864,-0.006455761316872427
2014-01-14,0.12,2.4,2.65,0.005092592592592593,-0.006274801587301587
2014-01-15,0.12,2.42,2.67,0.005138888888888889,-0.006324404761904761
2014-01-16,0.12,2.36,2.61,0.004999999999999999,-0.006175595238095236
2014-01-17,0.1,2.4,2.65,0.005092592592592593,-0.006439393939393938
2014-01-18,0.08,2.4,2.6,0.0052259887005649715,-0.00648148148148148
2014-01-19,0.17,2.35,2.55,0.004849726775956284,-0.005650522317188983
2014-01-20,0.08,2.36,2.61,0.004810298102981029,-0.006507201646090533
2014-01-21,0.1,2.27,2.52,0.004791666666666667,-0.0061111111111111106
2014-01-22,0.08,2.34,2.59,0.005084745762711864,-0.006455761316872427
2014-01-23,0.08,2.36,2.61,0.004810298102981029,-0.006507201646090533
2014-01-24,0.1,2.4,2.6,0.005092592592592593,-0.006313131313131312
2014-01-25,0.08,2.39,2.59,0.005202448210922788,-0.006455761316872427
2014-01-26,0.17,2.39,2.59,0.0049408014571949,-0.0057454890788224125
2014-01-27,0.08,2.39,2.59,0.004878048780487806,-0.006455761316872427
2014-01-28,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2014-01-29,0.08,2.38,2.58,0.005178907721280602,-0.006430041152263375
2014-01-30,0.16,2.38,2.58,0.0046737213403880064,-0.005795019157088123
2014-01-31,0.11,2.38,2.58,0.0049816345270890725,-0.006181181181181181
2014-02-01,0.14,2.39,2.59,0.004249585406301825,-0.005969785575048731
2014-02-02,0.1,2.39,2.59,0.005069444444444445,-0.006287878787878787
2014-02-03,0.1,2.39,2.59,0.005069444444444445,-0.006287878787878787
2014-02-04,0.08,2.32,2.57,0.00471996386630533,-0.00640432098765432
2014-02-05,0.18,2.29,2.54,0.004361979166666667,-0.005555555555555556
2014-02-06,0.04,2.33,2.58,0.005196360153256706,-0.0067841880341880335
2014-02-07,0.14,2.38,2.63,0.004228855721393035,-0.006067251461988303
2014-02-08,0.04,2.3,2.87,0.005193236714975845,-0.007558760683760684
2014-02-09,0.1,2.3,2.87,0.004861111111111111,-0.006994949494949495
2014-02-10,0.04,2.36,2.61,0.005268199233716475,-0.006864316239316238
2014-02-11,0.18,2.31,2.56,0.004405381944444444,-0.005602636534839926
2014-02-12,0.1,2.33,2.58,0.004930555555555557,-0.006262626262626262
2014-02-13,0.1,2.36,2.61,0.004999999999999999,-0.006338383838383837
2014-02-14,0.1,2.39,2.59,0.005069444444444445,-0.006287878787878787
2014-02-15,0.14,2.4,2.6,0.004270315091210613,-0.005994152046783625
2014-02-16,0.1,2.35,2.55,0.004976851851851853,-0.006186868686868686
2014-02-17,0.05,2.36,2.61,0.0051994301994301995,-0.006772486772486772
2014-02-18,0.25,2.32,2.57,0.0043162393162393155,-0.005155555555555556
2014-02-19,0.08,2.25,2.5,0.004561878952122854,-0.006224279835390946
2014-02-20,0.08,2.3,2.55,0.004674796747967479,-0.0063528806584362135
2014-02-21,0.11,2.27,2.52,0.00472910927456382,-0.00603103103103103
2014-02-22,0.05,2.13,2.7,0.004590395480225989,-0.0070105820105820105
2014-02-23,0.08,2.13,2.7,0.004290876242095754,-0.006738683127572017
2014-02-24,0.05,2.19,2.44,0.0047316384180790955,-0.006322751322751323
2014-02-25,0.08,2.25,2.5,0.004561878952122854,-0.006224279835390946
2014-02-26,0.2,2.27,2.52,0.0044888888888888895,-0.005370370370370371
2014-02-27,0.1,2.28,2.53,0.004814814814814815,-0.006136363636363635
2014-02-28,0.22,2.31,2.56,0.004519400352733686,-0.005327868852459017
2014-03-01,0.05,2.33,2.86,0.00506120527306968,-0.007433862433862433
2014-03-02,0.08,2.33,2.86,0.004742547425474255,-0.007150205761316871
2014-03-03,0.08,2.31,2.56,0.004697380307136404,-0.006378600823045267
2014-03-04,0.18,2.32,2.57,0.00471996386630533,-0.005626177024482109
2014-03-05,0.18,2.3,2.55,0.004674796747967479,-0.00557909604519774
2014-03-06,0.18,2.31,2.56,0.004697380307136404,-0.005602636534839926
2014-03-07,0.25,2.35,2.6,0.00438034188034188,-0.005222222222222222
2014-03-08,0.06,2.39,2.91,0.005202448210922788,-0.007468553459119497
2014-03-09,0.08,2.39,2.91,0.004878048780487806,-0.00727880658436214
2014-03-10,0.22,2.35,2.6,0.004607583774250441,-0.005418943533697633
2014-03-11,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2014-03-12,0.1,2.4,2.65,0.005092592592592593,-0.006439393939393938
2014-03-13,0.08,2.44,2.69,0.00499096657633243,-0.006712962962962962
2014-03-14,0.09,2.42,2.67,0.005205415499533146,-0.006574923547400611
2014-03-15,0.14,2.4,2.65,0.004270315091210613,-0.006115984405458089
2014-03-16,0.1,2.38,2.58,0.005046296296296297,-0.006262626262626262
2014-03-17,0.22,2.4,2.65,0.0047178130511463835,-0.005532786885245902
2014-03-18,0.1,2.38,2.63,0.005046296296296297,-0.006388888888888888
2014-03-19,0.1,2.38,2.63,0.005046296296296297,-0.006388888888888888
2014-03-20,0.15,2.4,2.65,0.0047777777777777775,-0.00603864734299517
2014-03-21,0.08,2.36,2.61,0.0051318267419962335,-0.006507201646090533
2014-03-22,0.14,2.36,2.89,0.004187396351575455,-0.006700779727095516
2014-03-23,0.1,2.36,2.89,0.004999999999999999,-0.007045454545454545
2014-03-24,0.1,2.33,2.58,0.004930555555555557,-0.006262626262626262
2014-03-25,0.17,2.3,2.55,0.004440069991251093,-0.005650522317188983
2014-03-26,0.17,2.3,2.55,0.004735883424408015,-0.005650522317188983
2014-03-27,0.25,2.28,2.53,0.004453262786596119,-0.005066666666666666
2014-03-28,0.17,2.3,2.55,0.004735883424408015,-0.005650522317188983
2014-03-29,0.13,2.38,2.92,0.004281537176274018,-0.006858407079646018
2014-03-30,0.08,2.38,2.92,0.00485546522131888,-0.007304526748971193
2014-03-31,0.13,2.35,2.6,0.004218880534670008,-0.006071779744346117
2014-04-01,0.1,2.33,2.58,0.004930555555555557,-0.006262626262626262
2014-04-02,0.06,2.32,2.57,0.0050376647834274955,-0.006577568134171907
2014-04-03,0.2,2.3,2.55,0.004555555555555555,-0.005439814814814815
2014-04-04,0.09,2.3,2.55,0.004925303454715219,-0.006269113149847095
2014-04-05,0.13,2.39,2.59,0.0043024227234753545,-0.006047197640117995
2014-04-06,0.1,2.19,2.84,0.004606481481481481,-0.006919191919191918
2014-04-07,0.2,2.3,2.55,0.004555555555555555,-0.005439814814814815
2014-04-08,0.08,2.38,2.63,0.005178907721280602,-0.006558641975308641
2014-04-09,0.09,2.45,2.7,0.00527544351073763,-0.006651376146788991
2014-04-10,0.08,2.4,2.65,0.00490063233965673,-0.006610082304526748
2014-04-11,0.09,2.4,2.6,0.005158730158730159,-0.006396534148827726
2014-04-12,0.14,2.4,2.65,0.004270315091210613,-0.006115984405458089
2014-04-13,0.14,2.37,2.57,0.004208126036484245,-0.005921052631578946
2014-04-14,0.2,2.25,2.75,0.0044444444444444444,-0.005902777777777778
2014-04-15,0.3,2.4,2.65,0.0035185185185185185,-0.005021367521367521
2014-04-16,0.13,2.4,2.6,0.0052259887005649715,-0.006071779744346117
2014-04-17,0.12,2.4,2.6,0.005434782608695653,-0.00615079365079365
2014-04-18,0.1,2.41,2.6,0.005115740740740741,-0.006313131313131312
2014-04-19,0.14,2.4,2.6,0.004270315091210613,-0.005994152046783625
2014-04-20,0.17,2.4,2.6,0.004963570127504553,-0.0057692307692307696
2014-04-21,0.13,2.4,2.6,0.005434782608695653,-0.006071779744346117
2014-04-22,0.25,2.45,2.7,0.004594017094017093,-0.0054444444444444445
2014-04-23,0.1,2.3,2.55,0.004861111111111111,-0.006186868686868686
2014-04-24,0.09,2.4,2.6,0.005158730158730159,-0.006396534148827726
2014-04-25,0.09,2.3,2.55,0.004925303454715219,-0.006269113149847095
2014-04-26,0.13,2.4,2.6,0.00490063233965673,-0.006071779744346117
2014-04-27,0.15,2.4,2.6,0.005027548209366391,-0.005917874396135266
2014-04-28,0.2,2.4,2.6,0.004218106995884772,-0.005555555555555556
2014-04-29,0.1,2.18,2.83,0.004583333333333334,-0.006893939393939393
2014-04-30,0.12,2.4,2.65,0.004963570127504553,-0.006274801587301587
2014-05-01,0.08,2.38,2.58,0.005178907721280602,-0.006430041152263375
